Maximum fit for each generation: 
Best fit for generation 6186: 626
Best fit for generation 6187: 626
Best fit for generation 6188: 626
Best fit for generation 6189: 626
Best fit for generation 6190: 626
Best fit for generation 6191: 626
Best fit for generation 6192: 626
Best fit for generation 6193: 626
Best fit for generation 6194: 626
Best fit for generation 6195: 626
Best fit for generation 6196: 626
Best fit for generation 6197: 626
Best fit for generation 6198: 626
Best fit for generation 6199: 626
Best fit for generation 6200: 626
Best fit for generation 6201: 626
Best fit for generation 6202: 626
Best fit for generation 6203: 626
Best fit for generation 6204: 626
Best fit for generation 6205: 626
Best fit for generation 6206: 626
Best fit for generation 6207: 626
Best fit for generation 6208: 626
Best fit for generation 6209: 626
Best fit for generation 6210: 626
Best fit for generation 6211: 626
Best fit for generation 6212: 626
Best fit for generation 6213: 626
Best fit for generation 6214: 626
Best fit for generation 6215: 626
Best fit for generation 6216: 626
Best fit for generation 6217: 626
Best fit for generation 6218: 626
Best fit for generation 6219: 626
Best fit for generation 6220: 626
Best fit for generation 6221: 626
Best fit for generation 6222: 626
Best fit for generation 6223: 626
Best fit for generation 6224: 626
Best fit for generation 6225: 626
Best fit for generation 6226: 626
Best fit for generation 6227: 626
Best fit for generation 6228: 626
Best fit for generation 6229: 626
Best fit for generation 6230: 626
Best fit for generation 6231: 626
Best fit for generation 6232: 626
Best fit for generation 6233: 626
Best fit for generation 6234: 626
Best fit for generation 6235: 626
Best fit for generation 6236: 626
Best fit for generation 6237: 626
Best fit for generation 6238: 626
Best fit for generation 6239: 626
Best fit for generation 6240: 626
Best fit for generation 6241: 626
Best fit for generation 6242: 626
Best fit for generation 6243: 626
Best fit for generation 6244: 626
Best fit for generation 6245: 626
Best fit for generation 6246: 626
Best fit for generation 6247: 626
Best fit for generation 6248: 626
Best fit for generation 6249: 626
Best fit for generation 6250: 626
Best fit for generation 6251: 626
Best fit for generation 6252: 626
Best fit for generation 6253: 626
Best fit for generation 6254: 626
Best fit for generation 6255: 626
Best fit for generation 6256: 626
Best fit for generation 6257: 626
Best fit for generation 6258: 626
Best fit for generation 6259: 626
Best fit for generation 6260: 626
Best fit for generation 6261: 626
Best fit for generation 6262: 626
Best fit for generation 6263: 626
Best fit for generation 6264: 626
Best fit for generation 6265: 626
Best fit for generation 6266: 626
Best fit for generation 6267: 626
Best fit for generation 6268: 626
Best fit for generation 6269: 626
Best fit for generation 6270: 626
Best fit for generation 6271: 626
Best fit for generation 6272: 626
Best fit for generation 6273: 626
Best fit for generation 6274: 626
Best fit for generation 6275: 626
Best fit for generation 6276: 626
Best fit for generation 6277: 626
Best fit for generation 6278: 626
Best fit for generation 6279: 626
Best fit for generation 6280: 626
Best fit for generation 6281: 626
Best fit for generation 6282: 626
Best fit for generation 6283: 626
Best fit for generation 6284: 626
Best fit for generation 6285: 626
Best fit for generation 6286: 626
Best fit for generation 6287: 626
Best fit for generation 6288: 626
Best fit for generation 6289: 626
Best fit for generation 6290: 626
Best fit for generation 6291: 626
Best fit for generation 6292: 626
Best fit for generation 6293: 626
Best fit for generation 6294: 626
Best fit for generation 6295: 626
Best fit for generation 6296: 626
Best fit for generation 6297: 626
Best fit for generation 6298: 626
Best fit for generation 6299: 626
Best fit for generation 6300: 626
Best fit for generation 6301: 626
Best fit for generation 6302: 626
Best fit for generation 6303: 626
Best fit for generation 6304: 626
Best fit for generation 6305: 626
Best fit for generation 6306: 626
Best fit for generation 6307: 626
Best fit for generation 6308: 626
Best fit for generation 6309: 626
Best fit for generation 6310: 626
Best fit for generation 6311: 626
Best fit for generation 6312: 626
Best fit for generation 6313: 626
Best fit for generation 6314: 626
Best fit for generation 6315: 626
Best fit for generation 6316: 626
Best fit for generation 6317: 626
Best fit for generation 6318: 626
Best fit for generation 6319: 626
Best fit for generation 6320: 626
Best fit for generation 6321: 626
Best fit for generation 6322: 626
Best fit for generation 6323: 626
Best fit for generation 6324: 626
Best fit for generation 6325: 626
Best fit for generation 6326: 626
Best fit for generation 6327: 626
Best fit for generation 6328: 626
Best fit for generation 6329: 626
Best fit for generation 6330: 626
Best fit for generation 6331: 626
Best fit for generation 6332: 626
Best fit for generation 6333: 626
Best fit for generation 6334: 626
Best fit for generation 6335: 626
Best fit for generation 6336: 626
Best fit for generation 6337: 626
Best fit for generation 6338: 626
Best fit for generation 6339: 626
Best fit for generation 6340: 626
Best fit for generation 6341: 626
Best fit for generation 6342: 626
Best fit for generation 6343: 626
Best fit for generation 6344: 626
Best fit for generation 6345: 626
Best fit for generation 6346: 626
Best fit for generation 6347: 626
Best fit for generation 6348: 626
Best fit for generation 6349: 626
Best fit for generation 6350: 626
Best fit for generation 6351: 626
Best fit for generation 6352: 626
Best fit for generation 6353: 626
Best fit for generation 6354: 626
Best fit for generation 6355: 626
Best fit for generation 6356: 626
Best fit for generation 6357: 626
Best fit for generation 6358: 626
Best fit for generation 6359: 626
Best fit for generation 6360: 626
Best fit for generation 6361: 626
Best fit for generation 6362: 626
Best fit for generation 6363: 626
Best fit for generation 6364: 626
Best fit for generation 6365: 626
Best fit for generation 6366: 626
Best fit for generation 6367: 626
Best fit for generation 6368: 626
Best fit for generation 6369: 626
Best fit for generation 6370: 626
Best fit for generation 6371: 626
Best fit for generation 6372: 626
Best fit for generation 6373: 626
Best fit for generation 6374: 626
Best fit for generation 6375: 626
Best fit for generation 6376: 626
Best fit for generation 6377: 626
Best fit for generation 6378: 626
Best fit for generation 6379: 626
Best fit for generation 6380: 626
Best fit for generation 6381: 626
Best fit for generation 6382: 626
Best fit for generation 6383: 626
Best fit for generation 6384: 626
Best fit for generation 6385: 626
Best fit for generation 6386: 626
Best fit for generation 6387: 626
Best fit for generation 6388: 626
Best fit for generation 6389: 626
Best fit for generation 6390: 626
Best fit for generation 6391: 626
Best fit for generation 6392: 626
Best fit for generation 6393: 626
Best fit for generation 6394: 626
Best fit for generation 6395: 626
Best fit for generation 6396: 626
Best fit for generation 6397: 626
Best fit for generation 6398: 626
Best fit for generation 6399: 626
Best fit for generation 6400: 626
Best fit for generation 6401: 626
Best fit for generation 6402: 626
Best fit for generation 6403: 626
Best fit for generation 6404: 626
Best fit for generation 6405: 626
Best fit for generation 6406: 626
Best fit for generation 6407: 626
Best fit for generation 6408: 626
Best fit for generation 6409: 626
Best fit for generation 6410: 626
Best fit for generation 6411: 626
Best fit for generation 6412: 626
Best fit for generation 6413: 626
Best fit for generation 6414: 626
Best fit for generation 6415: 626
Best fit for generation 6416: 626
Best fit for generation 6417: 626
Best fit for generation 6418: 626
Best fit for generation 6419: 626
Best fit for generation 6420: 626
Best fit for generation 6421: 626
Best fit for generation 6422: 626
Best fit for generation 6423: 626
Best fit for generation 6424: 626
Best fit for generation 6425: 626
Best fit for generation 6426: 626
Best fit for generation 6427: 626
Best fit for generation 6428: 626
Best fit for generation 6429: 626
Best fit for generation 6430: 626
Best fit for generation 6431: 626
Best fit for generation 6432: 626
Best fit for generation 6433: 626
Best fit for generation 6434: 626
Best fit for generation 6435: 626
Best fit for generation 6436: 626
Best fit for generation 6437: 626
Best fit for generation 6438: 626
Best fit for generation 6439: 626
Best fit for generation 6440: 626
Best fit for generation 6441: 626
Best fit for generation 6442: 626
Best fit for generation 6443: 626
Best fit for generation 6444: 626
Best fit for generation 6445: 626
Best fit for generation 6446: 626
Best fit for generation 6447: 626
Best fit for generation 6448: 626
Best fit for generation 6449: 626
Best fit for generation 6450: 626
Best fit for generation 6451: 626
Best fit for generation 6452: 626
Best fit for generation 6453: 626
Best fit for generation 6454: 626
Best fit for generation 6455: 626
Best fit for generation 6456: 626
Best fit for generation 6457: 626
Best fit for generation 6458: 626
Best fit for generation 6459: 626
Best fit for generation 6460: 626
Best fit for generation 6461: 626
Best fit for generation 6462: 626
Best fit for generation 6463: 626
Best fit for generation 6464: 626
Best fit for generation 6465: 626
Best fit for generation 6466: 626
Best fit for generation 6467: 626
Best fit for generation 6468: 626
Best fit for generation 6469: 626
Best fit for generation 6470: 626
Best fit for generation 6471: 626
Best fit for generation 6472: 626
Best fit for generation 6473: 626
Best fit for generation 6474: 626
Best fit for generation 6475: 626
Best fit for generation 6476: 626
Best fit for generation 6477: 626
Best fit for generation 6478: 626
Best fit for generation 6479: 626
Best fit for generation 6480: 626
Best fit for generation 6481: 626
Best fit for generation 6482: 626
Best fit for generation 6483: 626
Best fit for generation 6484: 626
Best fit for generation 6485: 626
Best fit for generation 6486: 626
Best fit for generation 6487: 626
Best fit for generation 6488: 626
Best fit for generation 6489: 626
Best fit for generation 6490: 626
Best fit for generation 6491: 626
Best fit for generation 6492: 626
Best fit for generation 6493: 626
Best fit for generation 6494: 626
Best fit for generation 6495: 626
Best fit for generation 6496: 626
Best fit for generation 6497: 626
Best fit for generation 6498: 626
Best fit for generation 6499: 626
Best fit for generation 6500: 626
Best fit for generation 6501: 626
Best fit for generation 6502: 626
Best fit for generation 6503: 626
Best fit for generation 6504: 626
Best fit for generation 6505: 626
Best fit for generation 6506: 626
Best fit for generation 6507: 626
Best fit for generation 6508: 626
Best fit for generation 6509: 626
Best fit for generation 6510: 626
Best fit for generation 6511: 626
Best fit for generation 6512: 626
Best fit for generation 6513: 626
Best fit for generation 6514: 626
Best fit for generation 6515: 626
Best fit for generation 6516: 626
Best fit for generation 6517: 626
Best fit for generation 6518: 626
Best fit for generation 6519: 626
Best fit for generation 6520: 626
Best fit for generation 6521: 626
Best fit for generation 6522: 626
Best fit for generation 6523: 626
Best fit for generation 6524: 626
Best fit for generation 6525: 626
Best fit for generation 6526: 626
Best fit for generation 6527: 626
Best fit for generation 6528: 626
Best fit for generation 6529: 626
Best fit for generation 6530: 626
Best fit for generation 6531: 626
Best fit for generation 6532: 626
Best fit for generation 6533: 626
Best fit for generation 6534: 626
Best fit for generation 6535: 626
Best fit for generation 6536: 626
Best fit for generation 6537: 626
Best fit for generation 6538: 626
Best fit for generation 6539: 626
Best fit for generation 6540: 626
Best fit for generation 6541: 626
Best fit for generation 6542: 626
Best fit for generation 6543: 626
Best fit for generation 6544: 626
Best fit for generation 6545: 626
Best fit for generation 6546: 626
Best fit for generation 6547: 626
Best fit for generation 6548: 626
Best fit for generation 6549: 626
Best fit for generation 6550: 626
Best fit for generation 6551: 626
Best fit for generation 6552: 626
Best fit for generation 6553: 626
Best fit for generation 6554: 626
Best fit for generation 6555: 626
Best fit for generation 6556: 626
Best fit for generation 6557: 626
Best fit for generation 6558: 626
Best fit for generation 6559: 626
Best fit for generation 6560: 626
Best fit for generation 6561: 626
Best fit for generation 6562: 626
Best fit for generation 6563: 626
Best fit for generation 6564: 626
Best fit for generation 6565: 626
Best fit for generation 6566: 626
Best fit for generation 6567: 626
Best fit for generation 6568: 626
Best fit for generation 6569: 626
Best fit for generation 6570: 626
Best fit for generation 6571: 626
Best fit for generation 6572: 626
Best fit for generation 6573: 626
Best fit for generation 6574: 626
Best fit for generation 6575: 626
Best fit for generation 6576: 626
Best fit for generation 6577: 626
Best fit for generation 6578: 626
Best fit for generation 6579: 626
Best fit for generation 6580: 626
Best fit for generation 6581: 626
Best fit for generation 6582: 626
Best fit for generation 6583: 626
Best fit for generation 6584: 626
Best fit for generation 6585: 626
Best fit for generation 6586: 626
Best fit for generation 6587: 626
Best fit for generation 6588: 626
Best fit for generation 6589: 626
Best fit for generation 6590: 626
Best fit for generation 6591: 626
Best fit for generation 6592: 626
Best fit for generation 6593: 626
Best fit for generation 6594: 626
Best fit for generation 6595: 626
Best fit for generation 6596: 626
Best fit for generation 6597: 626
Best fit for generation 6598: 626
Best fit for generation 6599: 626
Best fit for generation 6600: 626
Best fit for generation 6601: 626
Best fit for generation 6602: 626
Best fit for generation 6603: 626
Best fit for generation 6604: 626
Best fit for generation 6605: 626
Best fit for generation 6606: 626
Best fit for generation 6607: 626
Best fit for generation 6608: 626
Best fit for generation 6609: 626
Best fit for generation 6610: 626
Best fit for generation 6611: 626
Best fit for generation 6612: 626
Best fit for generation 6613: 626
Best fit for generation 6614: 626
Best fit for generation 6615: 626
Best fit for generation 6616: 626
Best fit for generation 6617: 626
Best fit for generation 6618: 626
Best fit for generation 6619: 626
Best fit for generation 6620: 626
Best fit for generation 6621: 626
Best fit for generation 6622: 626
Best fit for generation 6623: 626
Best fit for generation 6624: 626
Best fit for generation 6625: 626
Best fit for generation 6626: 626
Best fit for generation 6627: 626
Best fit for generation 6628: 626
Best fit for generation 6629: 626
Best fit for generation 6630: 626
Best fit for generation 6631: 626
Best fit for generation 6632: 626
Best fit for generation 6633: 626
Best fit for generation 6634: 626
Best fit for generation 6635: 626
Best fit for generation 6636: 626
Best fit for generation 6637: 626
Best fit for generation 6638: 626
Best fit for generation 6639: 626
Best fit for generation 6640: 626
Best fit for generation 6641: 626
Best fit for generation 6642: 626
Best fit for generation 6643: 626
Best fit for generation 6644: 626
Best fit for generation 6645: 626
Best fit for generation 6646: 626
Best fit for generation 6647: 626
Best fit for generation 6648: 626
Best fit for generation 6649: 626
Best fit for generation 6650: 626
Best fit for generation 6651: 626
Best fit for generation 6652: 626
Best fit for generation 6653: 626
Best fit for generation 6654: 626
Best fit for generation 6655: 626
Best fit for generation 6656: 626
Best fit for generation 6657: 626
Best fit for generation 6658: 626
Best fit for generation 6659: 626
Best fit for generation 6660: 626
Best fit for generation 6661: 626
Best fit for generation 6662: 626
Best fit for generation 6663: 626
Best fit for generation 6664: 626
Best fit for generation 6665: 626
Best fit for generation 6666: 626
Best fit for generation 6667: 626
Best fit for generation 6668: 626
Best fit for generation 6669: 626
Best fit for generation 6670: 626
Best fit for generation 6671: 626
Best fit for generation 6672: 626
Best fit for generation 6673: 626
Best fit for generation 6674: 626
Best fit for generation 6675: 626
Best fit for generation 6676: 626
Best fit for generation 6677: 626
Best fit for generation 6678: 626
Best fit for generation 6679: 626
Best fit for generation 6680: 626
Best fit for generation 6681: 626
Best fit for generation 6682: 626
Best fit for generation 6683: 626
Best fit for generation 6684: 626
Best fit for generation 6685: 626
Best fit for generation 6686: 626
Best fit for generation 6687: 626
Best fit for generation 6688: 626
Best fit for generation 6689: 626
Best fit for generation 6690: 626
Best fit for generation 6691: 626
Best fit for generation 6692: 626
Best fit for generation 6693: 626
Best fit for generation 6694: 626
Best fit for generation 6695: 626
Best fit for generation 6696: 626
Best fit for generation 6697: 626
Best fit for generation 6698: 626
Best fit for generation 6699: 626
Best fit for generation 6700: 626
Best fit for generation 6701: 626
Best fit for generation 6702: 626
Best fit for generation 6703: 626
Best fit for generation 6704: 626
Best fit for generation 6705: 626
Best fit for generation 6706: 626
Best fit for generation 6707: 626
Best fit for generation 6708: 626
Best fit for generation 6709: 626
Best fit for generation 6710: 626
Best fit for generation 6711: 626
Best fit for generation 6712: 626
Best fit for generation 6713: 626
Best fit for generation 6714: 626
Best fit for generation 6715: 626
Best fit for generation 6716: 626
Best fit for generation 6717: 626
Best fit for generation 6718: 626
Best fit for generation 6719: 626
Best fit for generation 6720: 626
Best fit for generation 6721: 626
Best fit for generation 6722: 626
Best fit for generation 6723: 626
Best fit for generation 6724: 626
Best fit for generation 6725: 626
Best fit for generation 6726: 626
Best fit for generation 6727: 626
Best fit for generation 6728: 626
Best fit for generation 6729: 626
Best fit for generation 6730: 626
Best fit for generation 6731: 626
Best fit for generation 6732: 626
Best fit for generation 6733: 626
Best fit for generation 6734: 626
Best fit for generation 6735: 626
Best fit for generation 6736: 626
Best fit for generation 6737: 626
Best fit for generation 6738: 626
Best fit for generation 6739: 626
Best fit for generation 6740: 626
Best fit for generation 6741: 626
Best fit for generation 6742: 626
Best fit for generation 6743: 626
Best fit for generation 6744: 626
Best fit for generation 6745: 626
Best fit for generation 6746: 626
Best fit for generation 6747: 626
Best fit for generation 6748: 626
Best fit for generation 6749: 626
Best fit for generation 6750: 626
Best fit for generation 6751: 626
Best fit for generation 6752: 626
Best fit for generation 6753: 626
Best fit for generation 6754: 626
Best fit for generation 6755: 626
Best fit for generation 6756: 626
Best fit for generation 6757: 626
Best fit for generation 6758: 626
Best fit for generation 6759: 626
Best fit for generation 6760: 626
Best fit for generation 6761: 626
Best fit for generation 6762: 626
Best fit for generation 6763: 626
Best fit for generation 6764: 626
Best fit for generation 6765: 626
Best fit for generation 6766: 626
Best fit for generation 6767: 626
Best fit for generation 6768: 626
Best fit for generation 6769: 626
Best fit for generation 6770: 626
Best fit for generation 6771: 626
Best fit for generation 6772: 626
Best fit for generation 6773: 626
Best fit for generation 6774: 626
Best fit for generation 6775: 626
Best fit for generation 6776: 626
Best fit for generation 6777: 626
Best fit for generation 6778: 626
Best fit for generation 6779: 626
Best fit for generation 6780: 626
Best fit for generation 6781: 626
Best fit for generation 6782: 626
Best fit for generation 6783: 626
Best fit for generation 6784: 626
Best fit for generation 6785: 626
Best fit for generation 6786: 626
Best fit for generation 6787: 626
Best fit for generation 6788: 626
Best fit for generation 6789: 626
Best fit for generation 6790: 626
Best fit for generation 6791: 626
Best fit for generation 6792: 626
Best fit for generation 6793: 626
Best fit for generation 6794: 626
Best fit for generation 6795: 626
Best fit for generation 6796: 626
Best fit for generation 6797: 626
Best fit for generation 6798: 626
Best fit for generation 6799: 626
Best fit for generation 6800: 626
Best fit for generation 6801: 626
Best fit for generation 6802: 626
Best fit for generation 6803: 626
Best fit for generation 6804: 626
Best fit for generation 6805: 626
Best fit for generation 6806: 626
Best fit for generation 6807: 626
Best fit for generation 6808: 626
Best fit for generation 6809: 626
Best fit for generation 6810: 626
Best fit for generation 6811: 626
Best fit for generation 6812: 626
Best fit for generation 6813: 626
Best fit for generation 6814: 626
Best fit for generation 6815: 626
Best fit for generation 6816: 626
Best fit for generation 6817: 626
Best fit for generation 6818: 626
Best fit for generation 6819: 626
Best fit for generation 6820: 626
Best fit for generation 6821: 626
Best fit for generation 6822: 626
Best fit for generation 6823: 626
Best fit for generation 6824: 626
Best fit for generation 6825: 626
Best fit for generation 6826: 626
Best fit for generation 6827: 626
Best fit for generation 6828: 626
Best fit for generation 6829: 626
Best fit for generation 6830: 626
Best fit for generation 6831: 626
Best fit for generation 6832: 626
Best fit for generation 6833: 626
Best fit for generation 6834: 626
Best fit for generation 6835: 626
Best fit for generation 6836: 626
Best fit for generation 6837: 626
Best fit for generation 6838: 626
Best fit for generation 6839: 626
Best fit for generation 6840: 626
Best fit for generation 6841: 626
Best fit for generation 6842: 626
Best fit for generation 6843: 626
Best fit for generation 6844: 626
Best fit for generation 6845: 626
Best fit for generation 6846: 626
Best fit for generation 6847: 626
Best fit for generation 6848: 626
Best fit for generation 6849: 626
Best fit for generation 6850: 626
Best fit for generation 6851: 626
Best fit for generation 6852: 626
Best fit for generation 6853: 626
Best fit for generation 6854: 626
Best fit for generation 6855: 626
Best fit for generation 6856: 626
Best fit for generation 6857: 626
Best fit for generation 6858: 626
Best fit for generation 6859: 626
Best fit for generation 6860: 626
Best fit for generation 6861: 626
Best fit for generation 6862: 626
Best fit for generation 6863: 626
Best fit for generation 6864: 626
Best fit for generation 6865: 626
Best fit for generation 6866: 626
Best fit for generation 6867: 626
Best fit for generation 6868: 626
Best fit for generation 6869: 626
Best fit for generation 6870: 626
Best fit for generation 6871: 626
Best fit for generation 6872: 626
Best fit for generation 6873: 626
Best fit for generation 6874: 626
Best fit for generation 6875: 626
Best fit for generation 6876: 626
Best fit for generation 6877: 626
Best fit for generation 6878: 626
Best fit for generation 6879: 626
Best fit for generation 6880: 626
Best fit for generation 6881: 626
Best fit for generation 6882: 626
Best fit for generation 6883: 626
Best fit for generation 6884: 626
Best fit for generation 6885: 626
Best fit for generation 6886: 626
Best fit for generation 6887: 626
Best fit for generation 6888: 626
Best fit for generation 6889: 626
Best fit for generation 6890: 626
Best fit for generation 6891: 626
Best fit for generation 6892: 626
Best fit for generation 6893: 626
Best fit for generation 6894: 626
Best fit for generation 6895: 626
Best fit for generation 6896: 626
Best fit for generation 6897: 626
Best fit for generation 6898: 626
Best fit for generation 6899: 626
Best fit for generation 6900: 626
Best fit for generation 6901: 626
Best fit for generation 6902: 626
Best fit for generation 6903: 626
Best fit for generation 6904: 626
Best fit for generation 6905: 626
Best fit for generation 6906: 626
Best fit for generation 6907: 626
Best fit for generation 6908: 626
Best fit for generation 6909: 626
Best fit for generation 6910: 626
Best fit for generation 6911: 626
Best fit for generation 6912: 626
Best fit for generation 6913: 626
Best fit for generation 6914: 626
Best fit for generation 6915: 626
Best fit for generation 6916: 626
Best fit for generation 6917: 626
Best fit for generation 6918: 626
Best fit for generation 6919: 626
Best fit for generation 6920: 626
Best fit for generation 6921: 626
Best fit for generation 6922: 626
Best fit for generation 6923: 626
Best fit for generation 6924: 626
Best fit for generation 6925: 626
Best fit for generation 6926: 626
Best fit for generation 6927: 626
Best fit for generation 6928: 626
Best fit for generation 6929: 626
Best fit for generation 6930: 626
Best fit for generation 6931: 626
Best fit for generation 6932: 626
Best fit for generation 6933: 626
Best fit for generation 6934: 626
Best fit for generation 6935: 626
Best fit for generation 6936: 626
Best fit for generation 6937: 626
Best fit for generation 6938: 626
Best fit for generation 6939: 626
Best fit for generation 6940: 626
Best fit for generation 6941: 626
Best fit for generation 6942: 626
Best fit for generation 6943: 626
Best fit for generation 6944: 626
Best fit for generation 6945: 626
Best fit for generation 6946: 626
Best fit for generation 6947: 626
Best fit for generation 6948: 626
Best fit for generation 6949: 626
Best fit for generation 6950: 626
Best fit for generation 6951: 626
Best fit for generation 6952: 626
Best fit for generation 6953: 626
Best fit for generation 6954: 626
Best fit for generation 6955: 626
Best fit for generation 6956: 626
Best fit for generation 6957: 626
Best fit for generation 6958: 626
Best fit for generation 6959: 626
Best fit for generation 6960: 626
Best fit for generation 6961: 626
Best fit for generation 6962: 626
Best fit for generation 6963: 626
Best fit for generation 6964: 626
Best fit for generation 6965: 626
Best fit for generation 6966: 626
Best fit for generation 6967: 626
Best fit for generation 6968: 626
Best fit for generation 6969: 626
Best fit for generation 6970: 626
Best fit for generation 6971: 626
Best fit for generation 6972: 626
Best fit for generation 6973: 626
Best fit for generation 6974: 626
Best fit for generation 6975: 626
Best fit for generation 6976: 626
Best fit for generation 6977: 626
Best fit for generation 6978: 626
Best fit for generation 6979: 626
Best fit for generation 6980: 626
Best fit for generation 6981: 626
Best fit for generation 6982: 626
Best fit for generation 6983: 626
Best fit for generation 6984: 626
Best fit for generation 6985: 626
Best fit for generation 6986: 626
Best fit for generation 6987: 626
Best fit for generation 6988: 626
Best fit for generation 6989: 626
Best fit for generation 6990: 626
Best fit for generation 6991: 626
Best fit for generation 6992: 626
Best fit for generation 6993: 626
Best fit for generation 6994: 626
Best fit for generation 6995: 626
Best fit for generation 6996: 626
Best fit for generation 6997: 626
Best fit for generation 6998: 626
Best fit for generation 6999: 626
Best fit for generation 7000: 626
Best fit for generation 7001: 626
Best fit for generation 7002: 626
Best fit for generation 7003: 626
Best fit for generation 7004: 626
Best fit for generation 7005: 626
Best fit for generation 7006: 626
Best fit for generation 7007: 626
Best fit for generation 7008: 626
Best fit for generation 7009: 626
Best fit for generation 7010: 626
Best fit for generation 7011: 626
Best fit for generation 7012: 626
Best fit for generation 7013: 626
Best fit for generation 7014: 626
Best fit for generation 7015: 626
Best fit for generation 7016: 626
Best fit for generation 7017: 626
Best fit for generation 7018: 626
Best fit for generation 7019: 626
Best fit for generation 7020: 626
Best fit for generation 7021: 626
Best fit for generation 7022: 626
Best fit for generation 7023: 626
Best fit for generation 7024: 626
Best fit for generation 7025: 626
Best fit for generation 7026: 626
Best fit for generation 7027: 626
Best fit for generation 7028: 626
Best fit for generation 7029: 626
Best fit for generation 7030: 626
Best fit for generation 7031: 626
Best fit for generation 7032: 626
Best fit for generation 7033: 626
Best fit for generation 7034: 626
Best fit for generation 7035: 626
Best fit for generation 7036: 626
Best fit for generation 7037: 626
Best fit for generation 7038: 626
Best fit for generation 7039: 626
Best fit for generation 7040: 626
Best fit for generation 7041: 626
Best fit for generation 7042: 626
Best fit for generation 7043: 626
Best fit for generation 7044: 626
Best fit for generation 7045: 626
Best fit for generation 7046: 626
Best fit for generation 7047: 626
Best fit for generation 7048: 626
Best fit for generation 7049: 626
Best fit for generation 7050: 626
Best fit for generation 7051: 626
Best fit for generation 7052: 626
Best fit for generation 7053: 626
Best fit for generation 7054: 626
Best fit for generation 7055: 626
Best fit for generation 7056: 626
Best fit for generation 7057: 626
Best fit for generation 7058: 626
Best fit for generation 7059: 626
Best fit for generation 7060: 626
Best fit for generation 7061: 626
Best fit for generation 7062: 626
Best fit for generation 7063: 626
Best fit for generation 7064: 626
Best fit for generation 7065: 626
Best fit for generation 7066: 626
Best fit for generation 7067: 626
Best fit for generation 7068: 626
Best fit for generation 7069: 626
Best fit for generation 7070: 626
Best fit for generation 7071: 626
Best fit for generation 7072: 626
Best fit for generation 7073: 626
Best fit for generation 7074: 626
Best fit for generation 7075: 626
Best fit for generation 7076: 626
Best fit for generation 7077: 626
Best fit for generation 7078: 626
Best fit for generation 7079: 626
Best fit for generation 7080: 626
Best fit for generation 7081: 626
Best fit for generation 7082: 626
Best fit for generation 7083: 626
Best fit for generation 7084: 626
Best fit for generation 7085: 626
Best fit for generation 7086: 626
Best fit for generation 7087: 626
Best fit for generation 7088: 626
Best fit for generation 7089: 626
Best fit for generation 7090: 626
Best fit for generation 7091: 626
Best fit for generation 7092: 626
Best fit for generation 7093: 626
Best fit for generation 7094: 626
Best fit for generation 7095: 626
Best fit for generation 7096: 626
Best fit for generation 7097: 626
Best fit for generation 7098: 626
Best fit for generation 7099: 626
Best fit for generation 7100: 626
Best fit for generation 7101: 626
Best fit for generation 7102: 626
Best fit for generation 7103: 626
Best fit for generation 7104: 626
Best fit for generation 7105: 626
Best fit for generation 7106: 626
Best fit for generation 7107: 626
Best fit for generation 7108: 626
Best fit for generation 7109: 626
Best fit for generation 7110: 626
Best fit for generation 7111: 626
Best fit for generation 7112: 626
Best fit for generation 7113: 626
Best fit for generation 7114: 626
Best fit for generation 7115: 626
Best fit for generation 7116: 626
Best fit for generation 7117: 626
Best fit for generation 7118: 626
Best fit for generation 7119: 626
Best fit for generation 7120: 626
Best fit for generation 7121: 626
Best fit for generation 7122: 626
Best fit for generation 7123: 626
Best fit for generation 7124: 626
Best fit for generation 7125: 626
Best fit for generation 7126: 626
Best fit for generation 7127: 626
Best fit for generation 7128: 626
Best fit for generation 7129: 626
Best fit for generation 7130: 626
Best fit for generation 7131: 626
Best fit for generation 7132: 626
Best fit for generation 7133: 626
Best fit for generation 7134: 626
Best fit for generation 7135: 626
Best fit for generation 7136: 626
Best fit for generation 7137: 626
Best fit for generation 7138: 626
Best fit for generation 7139: 626
Best fit for generation 7140: 626
Best fit for generation 7141: 626
Best fit for generation 7142: 626
Best fit for generation 7143: 626
Best fit for generation 7144: 626
Best fit for generation 7145: 626
Best fit for generation 7146: 626
Best fit for generation 7147: 626
Best fit for generation 7148: 626
Best fit for generation 7149: 626
Best fit for generation 7150: 626
Best fit for generation 7151: 626
Best fit for generation 7152: 626
Best fit for generation 7153: 626
Best fit for generation 7154: 626
Best fit for generation 7155: 626
Best fit for generation 7156: 626
Best fit for generation 7157: 626
Best fit for generation 7158: 626
Best fit for generation 7159: 626
Best fit for generation 7160: 626
Best fit for generation 7161: 626
Best fit for generation 7162: 626
Best fit for generation 7163: 626
Best fit for generation 7164: 626
Best fit for generation 7165: 626
Best fit for generation 7166: 626
Best fit for generation 7167: 626
Best fit for generation 7168: 626
Best fit for generation 7169: 626
Best fit for generation 7170: 626
Best fit for generation 7171: 626
Best fit for generation 7172: 626
Best fit for generation 7173: 626
Best fit for generation 7174: 626
Best fit for generation 7175: 626
Best fit for generation 7176: 626
Best fit for generation 7177: 626
Best fit for generation 7178: 626
Best fit for generation 7179: 626
Best fit for generation 7180: 626
Best fit for generation 7181: 626
Best fit for generation 7182: 626
Best fit for generation 7183: 626
Best fit for generation 7184: 626
