Maximum fit for each generation: 
Best fit for generation 1069: 624
Best fit for generation 1070: 624
Best fit for generation 1071: 624
Best fit for generation 1072: 624
Best fit for generation 1073: 624
Best fit for generation 1074: 624
Best fit for generation 1075: 624
Best fit for generation 1076: 624
Best fit for generation 1077: 624
Best fit for generation 1078: 624
Best fit for generation 1079: 624
Best fit for generation 1080: 624
Best fit for generation 1081: 624
Best fit for generation 1082: 624
Best fit for generation 1083: 624
Best fit for generation 1084: 624
Best fit for generation 1085: 624
Best fit for generation 1086: 624
Best fit for generation 1087: 624
Best fit for generation 1088: 624
Best fit for generation 1089: 624
Best fit for generation 1090: 624
Best fit for generation 1091: 624
Best fit for generation 1092: 624
Best fit for generation 1093: 624
Best fit for generation 1094: 638
Best fit for generation 1095: 638
Best fit for generation 1096: 638
Best fit for generation 1097: 638
Best fit for generation 1098: 638
Best fit for generation 1099: 638
Best fit for generation 1100: 639
Best fit for generation 1101: 639
Best fit for generation 1102: 639
Best fit for generation 1103: 639
Best fit for generation 1104: 639
Best fit for generation 1105: 639
Best fit for generation 1106: 639
Best fit for generation 1107: 639
Best fit for generation 1108: 639
Best fit for generation 1109: 639
Best fit for generation 1110: 639
Best fit for generation 1111: 639
Best fit for generation 1112: 639
Best fit for generation 1113: 639
Best fit for generation 1114: 639
Best fit for generation 1115: 639
Best fit for generation 1116: 639
Best fit for generation 1117: 639
Best fit for generation 1118: 639
Best fit for generation 1119: 639
Best fit for generation 1120: 639
Best fit for generation 1121: 639
Best fit for generation 1122: 639
Best fit for generation 1123: 639
Best fit for generation 1124: 639
Best fit for generation 1125: 639
Best fit for generation 1126: 639
Best fit for generation 1127: 639
Best fit for generation 1128: 639
Best fit for generation 1129: 639
Best fit for generation 1130: 639
Best fit for generation 1131: 639
Best fit for generation 1132: 639
Best fit for generation 1133: 639
Best fit for generation 1134: 639
Best fit for generation 1135: 639
Best fit for generation 1136: 639
Best fit for generation 1137: 639
Best fit for generation 1138: 639
Best fit for generation 1139: 639
Best fit for generation 1140: 639
Best fit for generation 1141: 639
Best fit for generation 1142: 639
Best fit for generation 1143: 639
Best fit for generation 1144: 639
Best fit for generation 1145: 639
Best fit for generation 1146: 639
Best fit for generation 1147: 639
Best fit for generation 1148: 639
Best fit for generation 1149: 639
Best fit for generation 1150: 639
Best fit for generation 1151: 639
Best fit for generation 1152: 639
Best fit for generation 1153: 639
Best fit for generation 1154: 639
Best fit for generation 1155: 639
Best fit for generation 1156: 639
Best fit for generation 1157: 639
Best fit for generation 1158: 639
Best fit for generation 1159: 639
Best fit for generation 1160: 639
Best fit for generation 1161: 639
Best fit for generation 1162: 639
Best fit for generation 1163: 639
Best fit for generation 1164: 639
Best fit for generation 1165: 639
Best fit for generation 1166: 639
Best fit for generation 1167: 639
Best fit for generation 1168: 639
Best fit for generation 1169: 639
Best fit for generation 1170: 639
Best fit for generation 1171: 639
Best fit for generation 1172: 639
Best fit for generation 1173: 639
Best fit for generation 1174: 639
Best fit for generation 1175: 639
Best fit for generation 1176: 639
Best fit for generation 1177: 639
Best fit for generation 1178: 639
Best fit for generation 1179: 639
Best fit for generation 1180: 639
Best fit for generation 1181: 639
Best fit for generation 1182: 639
Best fit for generation 1183: 639
Best fit for generation 1184: 639
Best fit for generation 1185: 639
Best fit for generation 1186: 639
Best fit for generation 1187: 639
Best fit for generation 1188: 639
Best fit for generation 1189: 639
Best fit for generation 1190: 639
Best fit for generation 1191: 639
Best fit for generation 1192: 639
Best fit for generation 1193: 639
Best fit for generation 1194: 639
Best fit for generation 1195: 639
Best fit for generation 1196: 639
Best fit for generation 1197: 639
Best fit for generation 1198: 639
Best fit for generation 1199: 639
Best fit for generation 1200: 639
