Maximum fit for each generation: 
Best fit for generation 8236: 320
Best fit for generation 8237: 320
Best fit for generation 8238: 320
Best fit for generation 8239: 320
Best fit for generation 8240: 320
Best fit for generation 8241: 320
Best fit for generation 8242: 320
Best fit for generation 8243: 320
Best fit for generation 8244: 320
Best fit for generation 8245: 320
Best fit for generation 8246: 320
Best fit for generation 8247: 320
Best fit for generation 8248: 320
Best fit for generation 8249: 320
Best fit for generation 8250: 320
Best fit for generation 8251: 320
Best fit for generation 8252: 320
Best fit for generation 8253: 320
Best fit for generation 8254: 320
Best fit for generation 8255: 320
Best fit for generation 8256: 320
Best fit for generation 8257: 320
Best fit for generation 8258: 320
Best fit for generation 8259: 320
Best fit for generation 8260: 320
Best fit for generation 8261: 320
Best fit for generation 8262: 320
Best fit for generation 8263: 320
Best fit for generation 8264: 320
Best fit for generation 8265: 320
Best fit for generation 8266: 320
Best fit for generation 8267: 320
Best fit for generation 8268: 320
Best fit for generation 8269: 320
Best fit for generation 8270: 320
Best fit for generation 8271: 320
Best fit for generation 8272: 320
Best fit for generation 8273: 320
Best fit for generation 8274: 320
Best fit for generation 8275: 320
Best fit for generation 8276: 320
Best fit for generation 8277: 320
Best fit for generation 8278: 320
Best fit for generation 8279: 320
Best fit for generation 8280: 320
Best fit for generation 8281: 320
Best fit for generation 8282: 320
Best fit for generation 8283: 320
Best fit for generation 8284: 320
Best fit for generation 8285: 320
Best fit for generation 8286: 320
Best fit for generation 8287: 320
Best fit for generation 8288: 320
Best fit for generation 8289: 320
Best fit for generation 8290: 320
Best fit for generation 8291: 320
Best fit for generation 8292: 320
Best fit for generation 8293: 320
Best fit for generation 8294: 320
Best fit for generation 8295: 320
Best fit for generation 8296: 320
Best fit for generation 8297: 320
Best fit for generation 8298: 320
Best fit for generation 8299: 320
Best fit for generation 8300: 320
Best fit for generation 8301: 320
Best fit for generation 8302: 320
Best fit for generation 8303: 320
Best fit for generation 8304: 320
Best fit for generation 8305: 320
Best fit for generation 8306: 320
Best fit for generation 8307: 320
Best fit for generation 8308: 320
Best fit for generation 8309: 320
Best fit for generation 8310: 320
Best fit for generation 8311: 320
Best fit for generation 8312: 320
Best fit for generation 8313: 320
Best fit for generation 8314: 320
Best fit for generation 8315: 320
Best fit for generation 8316: 320
Best fit for generation 8317: 320
Best fit for generation 8318: 320
Best fit for generation 8319: 320
Best fit for generation 8320: 320
Best fit for generation 8321: 320
Best fit for generation 8322: 320
Best fit for generation 8323: 320
Best fit for generation 8324: 320
Best fit for generation 8325: 320
Best fit for generation 8326: 320
Best fit for generation 8327: 320
Best fit for generation 8328: 320
Best fit for generation 8329: 320
Best fit for generation 8330: 320
Best fit for generation 8331: 320
Best fit for generation 8332: 320
Best fit for generation 8333: 320
Best fit for generation 8334: 320
Best fit for generation 8335: 320
Best fit for generation 8336: 320
Best fit for generation 8337: 320
Best fit for generation 8338: 320
Best fit for generation 8339: 320
Best fit for generation 8340: 320
Best fit for generation 8341: 320
Best fit for generation 8342: 320
Best fit for generation 8343: 320
Best fit for generation 8344: 320
Best fit for generation 8345: 320
Best fit for generation 8346: 320
Best fit for generation 8347: 320
Best fit for generation 8348: 320
Best fit for generation 8349: 320
Best fit for generation 8350: 320
Best fit for generation 8351: 320
Best fit for generation 8352: 320
Best fit for generation 8353: 320
Best fit for generation 8354: 320
Best fit for generation 8355: 320
Best fit for generation 8356: 320
Best fit for generation 8357: 320
Best fit for generation 8358: 320
Best fit for generation 8359: 320
Best fit for generation 8360: 320
Best fit for generation 8361: 320
Best fit for generation 8362: 320
Best fit for generation 8363: 320
Best fit for generation 8364: 320
Best fit for generation 8365: 320
Best fit for generation 8366: 320
Best fit for generation 8367: 320
Best fit for generation 8368: 320
Best fit for generation 8369: 320
Best fit for generation 8370: 320
Best fit for generation 8371: 320
Best fit for generation 8372: 320
Best fit for generation 8373: 320
Best fit for generation 8374: 320
Best fit for generation 8375: 320
Best fit for generation 8376: 320
Best fit for generation 8377: 320
Best fit for generation 8378: 320
Best fit for generation 8379: 320
Best fit for generation 8380: 320
Best fit for generation 8381: 320
Best fit for generation 8382: 320
Best fit for generation 8383: 320
Best fit for generation 8384: 320
Best fit for generation 8385: 320
Best fit for generation 8386: 320
Best fit for generation 8387: 320
Best fit for generation 8388: 320
Best fit for generation 8389: 320
Best fit for generation 8390: 320
Best fit for generation 8391: 320
Best fit for generation 8392: 320
Best fit for generation 8393: 320
Best fit for generation 8394: 320
Best fit for generation 8395: 320
Best fit for generation 8396: 320
Best fit for generation 8397: 320
Best fit for generation 8398: 320
Best fit for generation 8399: 320
Best fit for generation 8400: 320
Best fit for generation 8401: 320
Best fit for generation 8402: 320
Best fit for generation 8403: 320
Best fit for generation 8404: 320
Best fit for generation 8405: 320
Best fit for generation 8406: 320
Best fit for generation 8407: 320
Best fit for generation 8408: 320
Best fit for generation 8409: 320
Best fit for generation 8410: 320
Best fit for generation 8411: 320
Best fit for generation 8412: 320
Best fit for generation 8413: 320
Best fit for generation 8414: 320
Best fit for generation 8415: 320
Best fit for generation 8416: 320
Best fit for generation 8417: 320
Best fit for generation 8418: 320
Best fit for generation 8419: 320
Best fit for generation 8420: 320
Best fit for generation 8421: 320
Best fit for generation 8422: 320
Best fit for generation 8423: 320
Best fit for generation 8424: 320
Best fit for generation 8425: 320
Best fit for generation 8426: 320
Best fit for generation 8427: 320
Best fit for generation 8428: 320
Best fit for generation 8429: 320
Best fit for generation 8430: 320
Best fit for generation 8431: 320
Best fit for generation 8432: 320
Best fit for generation 8433: 320
Best fit for generation 8434: 320
Best fit for generation 8435: 320
Best fit for generation 8436: 320
Best fit for generation 8437: 320
Best fit for generation 8438: 320
Best fit for generation 8439: 320
Best fit for generation 8440: 320
Best fit for generation 8441: 320
Best fit for generation 8442: 320
Best fit for generation 8443: 320
Best fit for generation 8444: 320
Best fit for generation 8445: 320
Best fit for generation 8446: 320
Best fit for generation 8447: 320
Best fit for generation 8448: 320
Best fit for generation 8449: 320
Best fit for generation 8450: 320
Best fit for generation 8451: 320
Best fit for generation 8452: 320
Best fit for generation 8453: 320
Best fit for generation 8454: 320
Best fit for generation 8455: 320
Best fit for generation 8456: 320
Best fit for generation 8457: 320
Best fit for generation 8458: 320
Best fit for generation 8459: 320
Best fit for generation 8460: 320
Best fit for generation 8461: 320
Best fit for generation 8462: 320
Best fit for generation 8463: 320
Best fit for generation 8464: 320
Best fit for generation 8465: 320
Best fit for generation 8466: 320
Best fit for generation 8467: 320
Best fit for generation 8468: 320
Best fit for generation 8469: 320
Best fit for generation 8470: 320
Best fit for generation 8471: 320
Best fit for generation 8472: 320
Best fit for generation 8473: 320
Best fit for generation 8474: 320
Best fit for generation 8475: 320
Best fit for generation 8476: 320
Best fit for generation 8477: 320
Best fit for generation 8478: 320
Best fit for generation 8479: 320
Best fit for generation 8480: 320
Best fit for generation 8481: 320
Best fit for generation 8482: 320
Best fit for generation 8483: 320
Best fit for generation 8484: 320
Best fit for generation 8485: 320
Best fit for generation 8486: 320
Best fit for generation 8487: 320
Best fit for generation 8488: 320
Best fit for generation 8489: 320
Best fit for generation 8490: 320
Best fit for generation 8491: 320
Best fit for generation 8492: 320
Best fit for generation 8493: 320
Best fit for generation 8494: 320
Best fit for generation 8495: 320
Best fit for generation 8496: 320
Best fit for generation 8497: 320
Best fit for generation 8498: 320
Best fit for generation 8499: 320
Best fit for generation 8500: 320
Best fit for generation 8501: 320
Best fit for generation 8502: 320
Best fit for generation 8503: 320
Best fit for generation 8504: 320
Best fit for generation 8505: 320
Best fit for generation 8506: 320
Best fit for generation 8507: 320
Best fit for generation 8508: 320
Best fit for generation 8509: 320
Best fit for generation 8510: 320
Best fit for generation 8511: 320
Best fit for generation 8512: 320
Best fit for generation 8513: 320
Best fit for generation 8514: 320
Best fit for generation 8515: 320
Best fit for generation 8516: 320
Best fit for generation 8517: 320
Best fit for generation 8518: 320
Best fit for generation 8519: 320
Best fit for generation 8520: 320
Best fit for generation 8521: 320
Best fit for generation 8522: 320
Best fit for generation 8523: 320
Best fit for generation 8524: 320
Best fit for generation 8525: 320
Best fit for generation 8526: 320
Best fit for generation 8527: 320
Best fit for generation 8528: 320
Best fit for generation 8529: 320
Best fit for generation 8530: 320
Best fit for generation 8531: 320
Best fit for generation 8532: 320
Best fit for generation 8533: 320
Best fit for generation 8534: 320
Best fit for generation 8535: 320
Best fit for generation 8536: 320
Best fit for generation 8537: 320
Best fit for generation 8538: 320
Best fit for generation 8539: 320
Best fit for generation 8540: 320
Best fit for generation 8541: 320
Best fit for generation 8542: 320
Best fit for generation 8543: 320
Best fit for generation 8544: 320
Best fit for generation 8545: 320
Best fit for generation 8546: 320
Best fit for generation 8547: 320
Best fit for generation 8548: 320
Best fit for generation 8549: 320
Best fit for generation 8550: 320
Best fit for generation 8551: 320
Best fit for generation 8552: 320
Best fit for generation 8553: 320
Best fit for generation 8554: 320
Best fit for generation 8555: 320
Best fit for generation 8556: 320
Best fit for generation 8557: 320
Best fit for generation 8558: 320
Best fit for generation 8559: 320
Best fit for generation 8560: 320
Best fit for generation 8561: 320
Best fit for generation 8562: 320
Best fit for generation 8563: 320
Best fit for generation 8564: 320
Best fit for generation 8565: 320
Best fit for generation 8566: 320
Best fit for generation 8567: 320
Best fit for generation 8568: 320
Best fit for generation 8569: 320
Best fit for generation 8570: 320
Best fit for generation 8571: 320
Best fit for generation 8572: 320
Best fit for generation 8573: 320
Best fit for generation 8574: 320
Best fit for generation 8575: 320
Best fit for generation 8576: 320
Best fit for generation 8577: 320
Best fit for generation 8578: 320
Best fit for generation 8579: 320
Best fit for generation 8580: 320
Best fit for generation 8581: 320
Best fit for generation 8582: 320
Best fit for generation 8583: 320
Best fit for generation 8584: 320
Best fit for generation 8585: 320
Best fit for generation 8586: 320
Best fit for generation 8587: 320
Best fit for generation 8588: 320
Best fit for generation 8589: 320
Best fit for generation 8590: 320
Best fit for generation 8591: 320
Best fit for generation 8592: 320
Best fit for generation 8593: 320
Best fit for generation 8594: 320
Best fit for generation 8595: 320
Best fit for generation 8596: 320
Best fit for generation 8597: 320
Best fit for generation 8598: 320
Best fit for generation 8599: 320
Best fit for generation 8600: 320
Best fit for generation 8601: 320
Best fit for generation 8602: 320
Best fit for generation 8603: 320
Best fit for generation 8604: 320
Best fit for generation 8605: 320
Best fit for generation 8606: 320
Best fit for generation 8607: 320
Best fit for generation 8608: 320
Best fit for generation 8609: 320
Best fit for generation 8610: 320
Best fit for generation 8611: 320
Best fit for generation 8612: 320
Best fit for generation 8613: 320
Best fit for generation 8614: 320
Best fit for generation 8615: 320
Best fit for generation 8616: 320
Best fit for generation 8617: 320
Best fit for generation 8618: 320
Best fit for generation 8619: 320
Best fit for generation 8620: 320
Best fit for generation 8621: 320
Best fit for generation 8622: 320
Best fit for generation 8623: 320
Best fit for generation 8624: 320
Best fit for generation 8625: 320
Best fit for generation 8626: 320
Best fit for generation 8627: 320
Best fit for generation 8628: 320
Best fit for generation 8629: 320
Best fit for generation 8630: 320
Best fit for generation 8631: 320
Best fit for generation 8632: 320
Best fit for generation 8633: 320
Best fit for generation 8634: 320
Best fit for generation 8635: 320
Best fit for generation 8636: 320
Best fit for generation 8637: 320
Best fit for generation 8638: 320
Best fit for generation 8639: 320
Best fit for generation 8640: 320
Best fit for generation 8641: 320
Best fit for generation 8642: 320
Best fit for generation 8643: 320
Best fit for generation 8644: 320
Best fit for generation 8645: 320
Best fit for generation 8646: 320
Best fit for generation 8647: 320
Best fit for generation 8648: 320
Best fit for generation 8649: 320
Best fit for generation 8650: 320
Best fit for generation 8651: 320
Best fit for generation 8652: 320
Best fit for generation 8653: 320
Best fit for generation 8654: 320
Best fit for generation 8655: 320
Best fit for generation 8656: 320
Best fit for generation 8657: 320
Best fit for generation 8658: 320
Best fit for generation 8659: 320
Best fit for generation 8660: 320
Best fit for generation 8661: 320
Best fit for generation 8662: 320
Best fit for generation 8663: 320
Best fit for generation 8664: 320
Best fit for generation 8665: 320
Best fit for generation 8666: 320
Best fit for generation 8667: 320
Best fit for generation 8668: 320
Best fit for generation 8669: 320
Best fit for generation 8670: 320
Best fit for generation 8671: 320
Best fit for generation 8672: 320
Best fit for generation 8673: 320
Best fit for generation 8674: 320
Best fit for generation 8675: 320
Best fit for generation 8676: 320
Best fit for generation 8677: 320
Best fit for generation 8678: 320
Best fit for generation 8679: 320
Best fit for generation 8680: 320
Best fit for generation 8681: 320
Best fit for generation 8682: 320
Best fit for generation 8683: 320
Best fit for generation 8684: 320
Best fit for generation 8685: 320
Best fit for generation 8686: 320
Best fit for generation 8687: 320
Best fit for generation 8688: 320
Best fit for generation 8689: 320
Best fit for generation 8690: 320
Best fit for generation 8691: 320
Best fit for generation 8692: 320
Best fit for generation 8693: 320
Best fit for generation 8694: 320
Best fit for generation 8695: 320
Best fit for generation 8696: 320
Best fit for generation 8697: 320
Best fit for generation 8698: 320
Best fit for generation 8699: 320
Best fit for generation 8700: 320
Best fit for generation 8701: 320
Best fit for generation 8702: 320
Best fit for generation 8703: 320
Best fit for generation 8704: 320
Best fit for generation 8705: 320
Best fit for generation 8706: 320
Best fit for generation 8707: 320
Best fit for generation 8708: 320
Best fit for generation 8709: 320
Best fit for generation 8710: 320
Best fit for generation 8711: 320
Best fit for generation 8712: 320
Best fit for generation 8713: 320
Best fit for generation 8714: 320
Best fit for generation 8715: 320
Best fit for generation 8716: 320
Best fit for generation 8717: 320
Best fit for generation 8718: 320
Best fit for generation 8719: 320
Best fit for generation 8720: 320
Best fit for generation 8721: 320
Best fit for generation 8722: 320
Best fit for generation 8723: 320
Best fit for generation 8724: 320
Best fit for generation 8725: 320
Best fit for generation 8726: 320
Best fit for generation 8727: 320
Best fit for generation 8728: 320
Best fit for generation 8729: 320
Best fit for generation 8730: 320
Best fit for generation 8731: 320
Best fit for generation 8732: 320
Best fit for generation 8733: 320
Best fit for generation 8734: 320
Best fit for generation 8735: 320
Best fit for generation 8736: 320
Best fit for generation 8737: 320
Best fit for generation 8738: 320
Best fit for generation 8739: 320
Best fit for generation 8740: 320
Best fit for generation 8741: 320
Best fit for generation 8742: 320
Best fit for generation 8743: 320
Best fit for generation 8744: 320
Best fit for generation 8745: 320
Best fit for generation 8746: 320
Best fit for generation 8747: 320
Best fit for generation 8748: 320
Best fit for generation 8749: 320
Best fit for generation 8750: 320
Best fit for generation 8751: 320
Best fit for generation 8752: 320
Best fit for generation 8753: 320
Best fit for generation 8754: 320
Best fit for generation 8755: 320
Best fit for generation 8756: 320
Best fit for generation 8757: 320
Best fit for generation 8758: 320
Best fit for generation 8759: 320
Best fit for generation 8760: 320
Best fit for generation 8761: 320
Best fit for generation 8762: 320
Best fit for generation 8763: 320
Best fit for generation 8764: 320
Best fit for generation 8765: 320
Best fit for generation 8766: 320
Best fit for generation 8767: 320
Best fit for generation 8768: 320
Best fit for generation 8769: 320
Best fit for generation 8770: 320
Best fit for generation 8771: 320
Best fit for generation 8772: 320
Best fit for generation 8773: 320
Best fit for generation 8774: 320
Best fit for generation 8775: 320
Best fit for generation 8776: 320
Best fit for generation 8777: 320
Best fit for generation 8778: 320
Best fit for generation 8779: 320
Best fit for generation 8780: 320
Best fit for generation 8781: 320
Best fit for generation 8782: 320
Best fit for generation 8783: 320
Best fit for generation 8784: 320
Best fit for generation 8785: 320
Best fit for generation 8786: 320
Best fit for generation 8787: 320
Best fit for generation 8788: 320
Best fit for generation 8789: 320
Best fit for generation 8790: 320
Best fit for generation 8791: 320
Best fit for generation 8792: 320
Best fit for generation 8793: 320
Best fit for generation 8794: 320
Best fit for generation 8795: 320
Best fit for generation 8796: 320
Best fit for generation 8797: 320
Best fit for generation 8798: 320
Best fit for generation 8799: 320
Best fit for generation 8800: 320
Best fit for generation 8801: 320
Best fit for generation 8802: 320
Best fit for generation 8803: 320
Best fit for generation 8804: 320
Best fit for generation 8805: 320
Best fit for generation 8806: 320
Best fit for generation 8807: 320
Best fit for generation 8808: 320
Best fit for generation 8809: 320
Best fit for generation 8810: 320
Best fit for generation 8811: 320
Best fit for generation 8812: 320
Best fit for generation 8813: 320
Best fit for generation 8814: 320
Best fit for generation 8815: 320
Best fit for generation 8816: 320
Best fit for generation 8817: 320
Best fit for generation 8818: 320
Best fit for generation 8819: 320
Best fit for generation 8820: 320
Best fit for generation 8821: 320
Best fit for generation 8822: 320
Best fit for generation 8823: 320
Best fit for generation 8824: 320
Best fit for generation 8825: 320
Best fit for generation 8826: 320
Best fit for generation 8827: 320
Best fit for generation 8828: 320
Best fit for generation 8829: 320
Best fit for generation 8830: 320
Best fit for generation 8831: 320
Best fit for generation 8832: 320
Best fit for generation 8833: 320
Best fit for generation 8834: 320
Best fit for generation 8835: 320
Best fit for generation 8836: 320
Best fit for generation 8837: 320
Best fit for generation 8838: 320
Best fit for generation 8839: 320
Best fit for generation 8840: 320
Best fit for generation 8841: 320
Best fit for generation 8842: 320
Best fit for generation 8843: 320
Best fit for generation 8844: 320
Best fit for generation 8845: 320
Best fit for generation 8846: 320
Best fit for generation 8847: 320
Best fit for generation 8848: 320
Best fit for generation 8849: 320
Best fit for generation 8850: 320
Best fit for generation 8851: 320
Best fit for generation 8852: 320
Best fit for generation 8853: 320
Best fit for generation 8854: 320
Best fit for generation 8855: 320
Best fit for generation 8856: 320
Best fit for generation 8857: 320
Best fit for generation 8858: 320
Best fit for generation 8859: 320
Best fit for generation 8860: 320
Best fit for generation 8861: 320
Best fit for generation 8862: 320
Best fit for generation 8863: 320
Best fit for generation 8864: 320
Best fit for generation 8865: 320
Best fit for generation 8866: 320
Best fit for generation 8867: 320
Best fit for generation 8868: 320
Best fit for generation 8869: 320
Best fit for generation 8870: 320
Best fit for generation 8871: 320
Best fit for generation 8872: 320
Best fit for generation 8873: 320
Best fit for generation 8874: 320
Best fit for generation 8875: 320
Best fit for generation 8876: 320
Best fit for generation 8877: 320
Best fit for generation 8878: 320
Best fit for generation 8879: 320
Best fit for generation 8880: 320
Best fit for generation 8881: 320
Best fit for generation 8882: 320
Best fit for generation 8883: 320
Best fit for generation 8884: 320
Best fit for generation 8885: 320
Best fit for generation 8886: 320
Best fit for generation 8887: 320
Best fit for generation 8888: 320
Best fit for generation 8889: 320
Best fit for generation 8890: 320
Best fit for generation 8891: 320
Best fit for generation 8892: 320
Best fit for generation 8893: 320
Best fit for generation 8894: 320
Best fit for generation 8895: 320
Best fit for generation 8896: 320
Best fit for generation 8897: 320
Best fit for generation 8898: 320
Best fit for generation 8899: 320
Best fit for generation 8900: 320
Best fit for generation 8901: 320
Best fit for generation 8902: 320
Best fit for generation 8903: 320
Best fit for generation 8904: 320
Best fit for generation 8905: 320
Best fit for generation 8906: 320
Best fit for generation 8907: 320
Best fit for generation 8908: 320
Best fit for generation 8909: 320
Best fit for generation 8910: 320
Best fit for generation 8911: 320
Best fit for generation 8912: 320
Best fit for generation 8913: 320
Best fit for generation 8914: 320
Best fit for generation 8915: 320
Best fit for generation 8916: 320
Best fit for generation 8917: 320
Best fit for generation 8918: 320
Best fit for generation 8919: 320
Best fit for generation 8920: 320
Best fit for generation 8921: 320
Best fit for generation 8922: 320
Best fit for generation 8923: 320
Best fit for generation 8924: 320
Best fit for generation 8925: 320
Best fit for generation 8926: 320
Best fit for generation 8927: 320
Best fit for generation 8928: 320
Best fit for generation 8929: 320
Best fit for generation 8930: 320
Best fit for generation 8931: 320
Best fit for generation 8932: 320
Best fit for generation 8933: 320
Best fit for generation 8934: 320
Best fit for generation 8935: 320
Best fit for generation 8936: 320
Best fit for generation 8937: 320
Best fit for generation 8938: 320
Best fit for generation 8939: 320
Best fit for generation 8940: 320
Best fit for generation 8941: 320
Best fit for generation 8942: 320
Best fit for generation 8943: 320
Best fit for generation 8944: 320
Best fit for generation 8945: 320
Best fit for generation 8946: 320
Best fit for generation 8947: 320
Best fit for generation 8948: 320
Best fit for generation 8949: 320
Best fit for generation 8950: 320
Best fit for generation 8951: 320
Best fit for generation 8952: 320
Best fit for generation 8953: 320
Best fit for generation 8954: 320
Best fit for generation 8955: 320
Best fit for generation 8956: 320
Best fit for generation 8957: 320
Best fit for generation 8958: 320
Best fit for generation 8959: 320
Best fit for generation 8960: 320
Best fit for generation 8961: 320
Best fit for generation 8962: 320
Best fit for generation 8963: 320
Best fit for generation 8964: 320
Best fit for generation 8965: 320
Best fit for generation 8966: 320
Best fit for generation 8967: 320
Best fit for generation 8968: 320
Best fit for generation 8969: 320
Best fit for generation 8970: 320
Best fit for generation 8971: 320
Best fit for generation 8972: 320
Best fit for generation 8973: 320
Best fit for generation 8974: 320
Best fit for generation 8975: 320
Best fit for generation 8976: 320
Best fit for generation 8977: 320
Best fit for generation 8978: 320
Best fit for generation 8979: 320
Best fit for generation 8980: 320
Best fit for generation 8981: 320
Best fit for generation 8982: 320
Best fit for generation 8983: 320
Best fit for generation 8984: 320
Best fit for generation 8985: 320
Best fit for generation 8986: 320
Best fit for generation 8987: 320
Best fit for generation 8988: 320
Best fit for generation 8989: 320
Best fit for generation 8990: 320
Best fit for generation 8991: 320
Best fit for generation 8992: 320
Best fit for generation 8993: 320
Best fit for generation 8994: 320
Best fit for generation 8995: 320
Best fit for generation 8996: 320
Best fit for generation 8997: 320
Best fit for generation 8998: 320
Best fit for generation 8999: 320
Best fit for generation 9000: 320
Best fit for generation 9001: 320
Best fit for generation 9002: 320
Best fit for generation 9003: 320
Best fit for generation 9004: 320
Best fit for generation 9005: 320
Best fit for generation 9006: 320
Best fit for generation 9007: 320
Best fit for generation 9008: 320
Best fit for generation 9009: 320
Best fit for generation 9010: 320
Best fit for generation 9011: 320
Best fit for generation 9012: 320
Best fit for generation 9013: 320
Best fit for generation 9014: 320
Best fit for generation 9015: 320
Best fit for generation 9016: 320
Best fit for generation 9017: 320
Best fit for generation 9018: 320
Best fit for generation 9019: 320
Best fit for generation 9020: 320
Best fit for generation 9021: 320
Best fit for generation 9022: 320
Best fit for generation 9023: 320
Best fit for generation 9024: 320
Best fit for generation 9025: 320
Best fit for generation 9026: 320
Best fit for generation 9027: 320
Best fit for generation 9028: 320
Best fit for generation 9029: 320
Best fit for generation 9030: 320
Best fit for generation 9031: 320
Best fit for generation 9032: 320
Best fit for generation 9033: 320
Best fit for generation 9034: 320
Best fit for generation 9035: 320
Best fit for generation 9036: 320
Best fit for generation 9037: 320
Best fit for generation 9038: 320
Best fit for generation 9039: 320
Best fit for generation 9040: 320
Best fit for generation 9041: 320
Best fit for generation 9042: 320
Best fit for generation 9043: 320
Best fit for generation 9044: 320
Best fit for generation 9045: 320
Best fit for generation 9046: 320
Best fit for generation 9047: 320
Best fit for generation 9048: 320
Best fit for generation 9049: 320
Best fit for generation 9050: 320
Best fit for generation 9051: 320
Best fit for generation 9052: 320
Best fit for generation 9053: 320
Best fit for generation 9054: 320
Best fit for generation 9055: 320
Best fit for generation 9056: 320
Best fit for generation 9057: 320
Best fit for generation 9058: 320
Best fit for generation 9059: 320
Best fit for generation 9060: 320
Best fit for generation 9061: 320
Best fit for generation 9062: 320
Best fit for generation 9063: 320
Best fit for generation 9064: 320
Best fit for generation 9065: 320
Best fit for generation 9066: 320
Best fit for generation 9067: 320
Best fit for generation 9068: 320
Best fit for generation 9069: 320
Best fit for generation 9070: 320
Best fit for generation 9071: 320
Best fit for generation 9072: 320
Best fit for generation 9073: 320
Best fit for generation 9074: 320
Best fit for generation 9075: 320
Best fit for generation 9076: 320
Best fit for generation 9077: 320
Best fit for generation 9078: 320
Best fit for generation 9079: 320
Best fit for generation 9080: 320
Best fit for generation 9081: 320
Best fit for generation 9082: 320
Best fit for generation 9083: 320
Best fit for generation 9084: 320
Best fit for generation 9085: 320
Best fit for generation 9086: 320
Best fit for generation 9087: 320
Best fit for generation 9088: 320
Best fit for generation 9089: 320
Best fit for generation 9090: 320
Best fit for generation 9091: 320
Best fit for generation 9092: 320
Best fit for generation 9093: 320
Best fit for generation 9094: 320
Best fit for generation 9095: 320
Best fit for generation 9096: 320
Best fit for generation 9097: 320
Best fit for generation 9098: 320
Best fit for generation 9099: 320
Best fit for generation 9100: 320
Best fit for generation 9101: 320
Best fit for generation 9102: 320
Best fit for generation 9103: 320
Best fit for generation 9104: 320
Best fit for generation 9105: 320
Best fit for generation 9106: 320
Best fit for generation 9107: 320
Best fit for generation 9108: 320
Best fit for generation 9109: 320
Best fit for generation 9110: 320
Best fit for generation 9111: 320
Best fit for generation 9112: 320
Best fit for generation 9113: 320
Best fit for generation 9114: 320
Best fit for generation 9115: 320
Best fit for generation 9116: 320
Best fit for generation 9117: 320
Best fit for generation 9118: 320
Best fit for generation 9119: 320
Best fit for generation 9120: 320
Best fit for generation 9121: 320
Best fit for generation 9122: 320
Best fit for generation 9123: 320
Best fit for generation 9124: 320
Best fit for generation 9125: 320
Best fit for generation 9126: 320
Best fit for generation 9127: 320
Best fit for generation 9128: 320
Best fit for generation 9129: 320
Best fit for generation 9130: 320
Best fit for generation 9131: 320
Best fit for generation 9132: 320
Best fit for generation 9133: 320
Best fit for generation 9134: 320
Best fit for generation 9135: 320
Best fit for generation 9136: 320
Best fit for generation 9137: 320
Best fit for generation 9138: 320
Best fit for generation 9139: 320
Best fit for generation 9140: 320
Best fit for generation 9141: 320
Best fit for generation 9142: 320
Best fit for generation 9143: 320
Best fit for generation 9144: 320
Best fit for generation 9145: 320
Best fit for generation 9146: 320
Best fit for generation 9147: 320
Best fit for generation 9148: 320
Best fit for generation 9149: 320
Best fit for generation 9150: 320
Best fit for generation 9151: 320
Best fit for generation 9152: 320
Best fit for generation 9153: 320
Best fit for generation 9154: 320
Best fit for generation 9155: 320
Best fit for generation 9156: 320
Best fit for generation 9157: 320
Best fit for generation 9158: 320
Best fit for generation 9159: 320
Best fit for generation 9160: 320
Best fit for generation 9161: 320
Best fit for generation 9162: 320
Best fit for generation 9163: 320
Best fit for generation 9164: 320
Best fit for generation 9165: 320
Best fit for generation 9166: 320
Best fit for generation 9167: 320
Best fit for generation 9168: 320
Best fit for generation 9169: 320
Best fit for generation 9170: 320
Best fit for generation 9171: 320
Best fit for generation 9172: 320
Best fit for generation 9173: 320
Best fit for generation 9174: 320
Best fit for generation 9175: 320
Best fit for generation 9176: 320
Best fit for generation 9177: 320
Best fit for generation 9178: 320
Best fit for generation 9179: 320
Best fit for generation 9180: 320
Best fit for generation 9181: 320
Best fit for generation 9182: 320
Best fit for generation 9183: 320
Best fit for generation 9184: 320
Best fit for generation 9185: 320
Best fit for generation 9186: 320
Best fit for generation 9187: 320
Best fit for generation 9188: 320
Best fit for generation 9189: 320
Best fit for generation 9190: 320
Best fit for generation 9191: 320
Best fit for generation 9192: 320
Best fit for generation 9193: 320
Best fit for generation 9194: 320
Best fit for generation 9195: 320
Best fit for generation 9196: 320
Best fit for generation 9197: 320
Best fit for generation 9198: 320
Best fit for generation 9199: 320
Best fit for generation 9200: 320
Best fit for generation 9201: 320
Best fit for generation 9202: 320
Best fit for generation 9203: 320
Best fit for generation 9204: 320
Best fit for generation 9205: 320
Best fit for generation 9206: 320
Best fit for generation 9207: 320
Best fit for generation 9208: 320
Best fit for generation 9209: 320
Best fit for generation 9210: 320
Best fit for generation 9211: 320
Best fit for generation 9212: 320
Best fit for generation 9213: 320
Best fit for generation 9214: 320
Best fit for generation 9215: 320
Best fit for generation 9216: 320
Best fit for generation 9217: 320
Best fit for generation 9218: 320
Best fit for generation 9219: 320
Best fit for generation 9220: 320
Best fit for generation 9221: 320
Best fit for generation 9222: 320
Best fit for generation 9223: 320
Best fit for generation 9224: 320
Best fit for generation 9225: 320
Best fit for generation 9226: 320
Best fit for generation 9227: 320
Best fit for generation 9228: 320
Best fit for generation 9229: 320
Best fit for generation 9230: 320
Best fit for generation 9231: 320
Best fit for generation 9232: 320
Best fit for generation 9233: 320
Best fit for generation 9234: 320
